Time,V1,V2,V3,V4,V5,Amount,Class
156730,-2.572931241384344,-0.4919733691391198,-1.2616491058392654,1.0348638567734338,0.6347826399703193,566.79,0
84478,-0.3855382399679112,-1.3966288557882276,1.989809104243524,-1.4201956172817511,-0.7610251844943472,3864.52,1
122537,1.3304385632690832,1.43854248451229,0.5298806963866449,0.8214544292534056,-0.6292727907739142,2459.59,0
149503,1.9993172062498041,0.20981812871004196,0.4122345398567117,0.04561642932154383,0.43744107766558654,3921.51,0
130523,0.7180985482516836,2.1737383734682387,1.5891644192479266,0.46480213083197736,-0.36304077340945273,2919.84,0
2747,1.5675944208789678,0.9403216205408799,0.25625779204293453,0.44603095525212577,0.5945210754565203,412.63,0
123855,-1.1777855414923533,0.5513197247610424,-0.7486802015051396,-0.6279825864826378,-0.04084296751608182,3828.38,0
65725,-0.6802615871939081,-0.435204328616967,-1.7002097425176568,1.0511837801499064,0.168209014684057,349.46,0
129981,-1.6794592820017904,-1.0953455638569167,-0.8050573923434037,-0.5501377114780691,-0.49022159201528936,2393.77,0
84654,-0.6050630759919033,-0.21773098448844722,1.5054156005084625,0.40884901899874165,-1.0649332891581382,862.16,0
166845,0.7619189864356664,-1.1242925942058308,-1.25533611568616,1.2377244855291363,-0.740317570747505,3761.8,0
119346,0.21265576238301925,0.6501903807307544,0.3531272379978767,1.3789016998464694,-0.10282413047994443,4558.0,0
67435,0.8678490366631822,1.6326524976971304,1.0339251430855578,-0.2671263359406924,1.8372383927745388,2770.85,0
56886,-0.9365140174967367,-0.2609122661171302,0.2853448404432517,0.46313527424101053,1.4719063991135422,2635.97,0
66803,-0.8755250268118666,0.944490972391197,0.39898332879058335,-0.35948879020361957,-0.6532959778593946,3819.93,0
31551,0.20461020952491282,-0.6892290702168566,0.6556039128734262,2.503796227268774,0.060257677332475244,25.89,0
116216,-0.6026478053053154,-0.3024668382073511,0.37928087182264947,0.7801260058738185,-0.2877229739460477,4588.83,0
11394,1.3018491681600952,-0.814963984565443,1.609074172473282,0.08405843583693569,0.13026661886902416,987.65,0
69092,-0.6274188843774771,-2.1331330350705104,-1.0402917282276105,0.31256217345774256,0.258912747542776,4920.6,0
3890,-0.49538924293124686,-0.0365333499186106,0.2404248768387858,0.4071054154460675,0.5275150157556011,3681.4,0
41606,0.41883941386848694,0.12845173759775266,-1.8182404339971476,0.4367435407834821,-2.9011387818174086,3871.37,0
87313,-0.3892881917274929,1.0658609987616374,-2.0737461871865372,-0.23999821764655704,0.36649866588694,3281.19,0
141699,-1.2349443935374134,0.7954382526692877,-0.08167103085198378,-0.3943272992351749,-0.398921029216647,2358.58,0
8792,-1.0993558248320887,0.8089528990389954,0.5433795689447568,-0.1518533617264932,-0.7049379142316038,2858.35,0
154969,0.5377659584069555,-0.974036223117877,1.6306677772375646,-1.1396917050472075,0.7942566781620701,232.49,0
68148,-1.3587115145620603,0.45949730607069206,2.419791733010463,0.7182744069744601,1.4668244164047686,3119.99,0
124243,1.397164427548811,1.5825939654815921,1.3198606706654805,-0.8017050426489727,0.6890031440414071,3130.68,0
120174,-0.6903992843017499,0.3798678507090812,0.7271657443980285,-1.0599500789847167,-0.5185516072110946,4456.06,0
154555,0.6162158169680608,1.8285936130649973,0.15996485577381542,-0.014354466564148767,-1.0760056501389106,2528.53,0
124358,-0.6304126240296342,2.0189661111198633,-1.5312280631833775,-0.13012262968988672,-3.0062444281096803,386.18,0
48555,-0.9152413799963651,-0.26846827029164544,-0.14603660574179833,0.2496344757889885,0.18251599658135578,1531.33,0
17159,0.24610368229018212,-0.6969397450805717,1.2903767512582258,-0.5682053693964096,0.5790161077944365,3278.32,0
110510,1.0517834670159,-0.7614621654189501,0.8982818560280404,-0.3925425582309735,-0.10186351009803027,1196.67,0
106530,-0.24736775086010465,-1.51613582010322,-1.2863341466829483,0.6921195050884907,0.9337462088379921,1403.0,0
80077,-0.06547735375746008,-0.5184028994155219,0.6140256472584803,0.6312172004951938,-1.3201902358324924,4102.43,0
35920,0.8074173610828009,1.2076654497562465,0.5283928118677204,0.5895250461766781,-0.1712389564550487,2921.81,0
19457,0.8405272502515564,-2.20403757525124,0.34989012011473747,0.03396761235148234,-0.25030095958789006,2542.88,0
78953,-0.03849172001974105,-1.0374534007137464,-0.027855555377334452,0.16892262333227476,-0.11010868425606624,1592.6,0
52995,-0.4434798924852888,-0.1271314416519976,0.6655839669441933,0.23043888771050344,1.1679316629539074,3654.77,0
171829,0.08265595944503167,-0.8771852006217002,0.6973130389123985,-0.6560417398089765,-0.10484222409876263,1438.95,0
9692,-0.19091149138834293,-0.5272859442402204,-0.6414587654314053,1.474046600146101,-0.29479245077252947,3685.45,0
37065,0.31297415181685184,-0.5123296744223036,0.4550140613820955,1.3315880324876994,-0.9366934798105313,350.97,0
99299,-1.1942704268457527,-0.25754022006174887,-0.18939514074721384,0.7942455910009673,1.3285794714214596,4322.77,0
163678,0.27718157935874665,-0.7294546961097387,-1.487233867746243,-0.4258615864015977,-1.4311962225786272,2498.08,0
11534,-0.7183034161707487,-0.8112132138555481,-0.5616070350381638,0.5391441179501503,-0.5529994328474125,2192.82,0
40397,0.905887611490503,0.9343097459212313,-1.5636896853454252,0.9783699377697719,1.6939370670974931,3055.31,0
91387,-0.6724678493705154,1.0496541778603452,0.9800935350701048,-1.2231969017211433,0.46824329807153453,3121.15,0
1016,-0.6551097671909321,-1.3805433452474094,0.35588937755431915,1.6945117616984973,-0.020176651701270153,660.61,0
55591,0.44539882441174045,-2.759597399272884,-0.35549061120594516,-1.739387611155795,0.021692055526284188,3781.29,0
23247,0.01421188881619715,1.063374849570931,1.4205213432886483,0.7046058197090753,-0.9463779873578178,1380.0,1
24300,2.2766516263988374,-1.2288004185521375,0.06799090758116666,1.4532823062524691,-0.06852724485752469,4524.86,0
82798,-1.6293026105542523,0.21274483845973985,-1.4312227559668744,-0.11306346402703085,-0.34986583899579315,4089.34,0
9268,0.10985294695474446,-1.5656718730282173,-0.439478540183811,-0.1504643998230734,0.179628599455004,1731.66,0
86807,1.1296494849723704,1.297754985259672,1.632854187273292,0.6676607926469234,-1.5062413856263086,4038.79,0
12185,-0.5783139229273008,2.5436678953015277,-0.6694756250891434,1.851881891933872,0.3978520077693193,1782.27,0
170171,-0.9105578447398801,0.18280690920533663,0.27522128875783014,-0.28106763794136613,1.0166296748863088,505.19,0
139643,-0.8708646476463285,-0.09410264845951667,0.7438766245146383,-0.7809551918659448,-0.2038231251205735,4809.46,0
38044,-1.6119611796500846,-0.32213957519006386,0.5899484845549426,-0.4237754556079923,0.6470983933058072,3263.18,0
51214,1.3497046273106952,0.7817993113129117,2.4494597989581,-1.5525139922862203,0.31034627484457733,2280.77,0
114752,-0.3296173418064082,0.5676867509345856,-1.1763032569232688,0.8977578987151557,-0.6077401401660559,1989.17,0
48984,-0.4480271398002305,1.0034984535528646,-1.076463080532803,-0.5140830527138596,-1.0585256864571149,1623.86,0
40774,-2.1240980743301736,-0.6279165225980826,-1.159754447102133,-0.20833915406555548,-0.9183884887206587,4907.25,0
2568,-1.4337085724618848,0.34011770640464495,-0.2959184210168848,0.9096211314190062,0.29289256915471507,674.17,0
120151,1.465389755519094,-0.5424680667061961,1.0993773881824513,-0.3769103244098489,-0.05614513198520448,1574.37,0
133767,0.30310566610057876,-1.0577156480700542,-1.0317345797965112,0.759090395388397,1.2750930218816978,2427.75,0
124375,1.166500829925106,-0.041015421003463615,1.1133605059439386,-1.0380885038162868,0.7908701122038941,2390.26,1
136330,1.03999243982983,-0.9225127303770821,0.03512666992773691,0.9587194283239979,0.7887849831273013,2357.1,0
39504,-1.0006202805729405,1.1737269977425884,-1.1089966932109236,0.3419050212654704,0.26308080171222237,879.33,0
164231,2.429847728653969,-0.861920378015823,-1.7513699565678564,-0.08857903081966823,-0.9621989493216646,725.09,0
13986,1.9497325956012295,0.3635459406873598,-1.5275704938093262,0.13089348794379568,0.32533929597499167,1274.21,0
61858,-0.5637664421230352,-0.6034222987597224,-0.6658534082339241,-1.2867612946527365,0.06385316502822268,4572.67,0
129312,-3.568205299359882,0.2770627504375121,-0.16915117574332056,0.10800074394696996,-1.1383813885557479,565.71,0
12666,-0.35653208994407665,-0.5239965734553564,1.3460629767304513,-0.14166978535660385,1.2099492585587117,3787.25,0
38660,0.2382962621214486,-1.2572112748575375,0.7990882121882389,-1.2594326104375635,1.1022893749291518,3787.86,0
134633,-0.5677190347756907,0.48377274095184525,-0.8389412520803022,-0.6710754269065439,-1.1441491444170604,4048.95,0
26854,-0.22152209668471706,-0.23541562191322188,0.40866528337216823,-0.12924525795251812,-0.6377949051165285,4433.13,0
64505,-0.8286580363377946,0.28598494072245934,1.6515462691922402,-0.6072921849478414,-0.5499502194404766,1315.55,0
104488,0.9216347183538475,-0.4288429356304376,1.8739174210300353,-2.412113905050417,0.6098515437996151,1123.19,0
22662,0.06363324036855514,-1.327936513768452,-0.3144060115535965,1.076387539608866,0.4947251804539964,2327.8,0
8392,0.9515140629429538,1.0831785970562564,0.9582884297050017,-0.14208987508966542,0.04440721278635651,1325.81,0
30535,1.222203346207937,0.7367577554410882,1.3899553668878237,-2.273950209236545,0.27385728039912516,3671.68,0
113569,-2.174323564086647,-0.5669609755532439,-1.5070719231783871,2.134962939679395,-1.2876321964455335,3179.88,0
52256,-0.770522210834103,0.06977921349879786,-0.5124070871596969,1.241392331313189,0.3813612813584527,4375.0,0
89135,-0.6240292936405436,1.042019483162937,2.2200187344232636,-0.34898205106833524,-0.10088537554607048,414.15,0
127478,2.571372359688783,-0.45703833586239695,-0.30103611012090387,-0.842497491366701,-0.6790431825585895,4575.46,0
35222,0.14900536690032426,-0.30188450519055177,-2.9289513647010974,0.40319121076052195,-1.532506273930319,1467.1,0
77373,0.8125605963630642,0.24363250000737366,-0.12096181038672235,0.20232681488414128,0.02696115618635197,2453.73,0
123684,-1.8806917692745113,-0.459091063554586,1.124625499115862,0.5420899248003734,0.3569598962178099,2193.34,0
10965,0.14321545249752152,0.8570919969870224,0.006510436800896087,-0.8396202732550483,-1.7024818017065875,3801.68,0
24538,0.9782929821162576,-0.1689007803074379,0.7153639468006338,1.097772020971633,0.018486070656429827,2101.96,0
108066,0.861965085060156,-0.784035874993974,0.9382219976557318,-0.47346212317554937,0.12223975184849553,4717.79,0
113252,0.6233994389163516,0.6086388298739945,-0.3549374514322821,0.680765748655567,-0.5542295431476606,4512.72,0
139182,0.01300050649512558,-1.1421306494313468,-0.519392986414376,-0.7969392604570241,0.37983820239517424,4360.87,0
158338,0.061568620625450994,2.0148785611242137,0.15344097595427167,2.6481439857534865,-0.13266241627731973,356.76,0
98806,-1.6932661747097895,1.5824963635802025,0.1777789229298809,0.6955233489652584,0.28317100533636375,4271.36,0
137982,-0.9005328851871436,0.5134954769210153,0.054076819846971345,2.8842322765736466,0.5342469328750559,3908.29,0
110989,0.23094395638816367,0.42933102181990196,0.09515652268246423,0.8276019763260464,0.5348069061505235,518.01,0
90982,-0.7159758069262055,0.38244141781929847,-0.7485461346207379,-0.561464356868684,1.016820493446502,537.52,0
121626,0.6888382470327847,-0.4890947859189071,0.750286910080948,0.829380793589196,0.33832518878458007,506.27,0
119176,0.46678255026486243,0.2973096456808423,0.5992319471129663,0.9005778181932164,-0.47704074077682074,57.16,0
131278,1.3673702547219937,-0.9231326104578483,-1.336008366635458,0.3733241444977625,-0.647790044753197,2743.4,0
122409,0.9582538261525709,0.5038184184401812,-0.38916231708596716,0.6303924720320564,-1.0633087528686225,4866.98,0
23419,0.22726140913456794,0.8678469430312954,0.09307987253944656,0.7617271294076756,0.15117964311290605,2193.7,0
50015,0.7479804340619159,-0.3780861009833345,-0.5343130022761744,-0.9936810107657416,1.3213117146525233,2704.02,0
122096,1.0051021622996559,-0.5951017941547194,0.6373719775877937,-1.0648584047299523,-0.35845260598715023,4839.86,0
107059,-0.5074372859079823,-1.2124770246479097,-0.06688253845713776,-0.7942169986144335,0.4496082477099598,1276.28,0
110687,-0.32933099831980206,1.457955233565691,0.1690725294551869,0.12754239437051024,-0.7522800045151605,4292.42,0
87939,-0.09682603739341075,-0.5156640338422114,-0.40070930748307326,-0.22317117147342025,0.1948049151606344,2732.18,0
149213,-0.4755305441643494,-0.19873903601662316,-1.9932188234106147,-0.9755705659229487,1.25934712807444,2847.6,0
105878,1.0156869450634842,0.3001555849957256,-2.0503483215624496,0.7753142105196469,0.6862479733319425,1716.2,0
164899,-0.6273105416773042,0.2822076428899346,0.5896095466920274,0.28304482013647975,-1.5708120331391568,2808.14,0
62623,1.2516514713998244,0.7465600956810698,0.26691207648939413,0.16892899137085413,0.5706948160355445,366.18,0
75450,-0.3669731988803826,-0.3793299198383287,0.4386622063510846,-0.25798930517393553,0.616225778793552,3823.34,0
93426,0.47239664283935817,-1.138667938470913,0.1344728420629131,-0.378228102365573,0.17348697322708878,1423.8,0
117845,0.16641514876288835,-1.313665308972316,0.2145674033735145,-0.8413311618089765,0.6675221127023412,4438.1,0
153371,-0.9759798082916668,-0.5792552328428465,0.9690233736187882,0.9337402925373378,-0.8335020397175382,1839.57,0
43585,-0.01988972949079046,-0.951850474674624,0.44461937240141236,-0.7034928816531866,0.06326315480408605,714.55,0
109225,0.3336435314505972,-0.3036167053077582,1.0409093503061129,0.20939046669281675,1.1101739409381017,3479.56,0
64044,-0.06429268711049792,1.3075788107599826,0.17146184122659722,1.6620103962720332,1.0199494834663676,823.31,0
109556,-1.342706558506284,-0.37727820588368893,-0.300381740519771,-0.3322577446893506,0.5480449740059711,3768.53,0
2693,1.7014292435261715,-0.3776508613345567,0.19420286215624585,0.9607021407191945,-0.882995223500883,4840.58,0
95259,0.08769948286173615,-0.016398776255788415,-0.8361778814872968,0.568709016035673,-1.0404637706192785,3897.87,0
25939,-0.7943025751635218,-0.4056249912120662,-0.3798469289119089,0.3114675632610535,0.11454367444335421,112.74,0
152906,1.6207680234672743,-0.067391235718194,0.17757130864003692,0.4303484419047528,0.18077423872584042,2999.63,0
18047,0.6173898097203253,0.5408692224813465,0.1643183319010117,-0.0949065692709303,-0.10037177227725663,3477.21,0
26105,-1.2001699964016093,0.884751054763314,-0.10641888000298848,0.03477596879344046,-0.8047849781966527,4127.38,0
75766,-1.0444947463998786,1.0032131997390237,-1.3881847101742066,-0.5481139482257246,0.4369610753903937,280.48,0
146779,-0.22239471988784232,2.05685222073102,0.6364095464207143,0.041457121134088885,0.1101653486945414,2400.8,0
153048,0.29730697884982243,0.5693594461724379,0.8342284065995492,-0.5852259957834971,0.28982431655047347,2677.09,0
44262,0.6227998314639218,2.234478901349309,1.6436904952522386,1.0056550930765973,0.5934337596241102,846.04,0
125117,0.9501784795285676,-0.7764818080596431,0.4417759965887311,-1.699497428678444,-0.2736497876780127,1612.59,0
23776,0.5395724064001427,2.091284902424585,0.0014618341914829625,0.48105329112548234,-0.4887583773794366,2201.39,0
161152,1.3467459786409957,-0.3803760542195902,-1.0130295096101498,0.3365867014222797,1.1075653233086231,4166.13,0
128376,0.1267931596804698,-0.2820189307630354,1.4920178693610555,0.2460159641760336,-0.7573584865301681,4647.07,0
137848,-0.7596393804782222,-0.11987254742287344,0.2478329768740235,1.0244989488654865,-0.46917419946200767,3142.3,0
92787,-0.0033508696589735886,-0.21862071115873113,0.19337317382545646,-0.28612359004294735,1.2342478154274732,1975.03,1
127948,-0.06898066034579202,0.08584039672650315,-0.25405619817885206,0.2554338445720498,-0.5470242510096601,1270.53,0
55016,-2.578215429662492,-0.5800280024884393,-0.31796956643486207,-1.716541888186453,-0.09861764364055987,4910.68,0
140546,-0.5613668590956585,0.829962173071372,0.6882667340508467,-0.4153168821352231,-0.4119698691130282,4915.11,0
21959,0.3142037329504508,-0.5528350346211797,-1.021440622658592,0.8557364311752241,-1.7832214812837974,4624.92,0
136602,-0.4242155652117862,0.6556103982528916,1.6254318591587802,-1.3391617355364818,-0.12330765200479676,3928.45,0
119101,-0.646209361822999,1.5277236195237645,1.407526457538372,0.1597433670507449,-1.010621763578548,1629.23,0
3748,0.9113761958045637,-0.3571023698077398,-0.3540615468670893,-0.6775170718837972,0.2545804326435609,4085.09,0
13545,-0.9165458247754396,0.7943834179791774,-0.8638645658730425,-0.11098697177173496,1.105638510041112,2044.26,0
127659,0.711622650470823,0.5591592889031847,-2.0152059883554143,-0.6176774887615972,-2.214173733173655,1634.2,0
165838,-1.3327444707882847,2.25288688221975,-1.2514138724842268,-1.2471956042934305,-0.4069169840002802,3724.45,0
73530,2.760761935726184,-0.50483056484495,0.7299114928828743,0.3860033149598008,0.4523232329649811,398.73,0
93557,-0.21568552690125734,0.795071616805784,0.3153418589006538,-0.049596762024746124,-2.1833489184297776,243.29,0
61087,-0.32326528929605625,-1.6260110917765531,0.493653565306088,0.6126291196871992,1.3362653604222314,2240.04,0
68840,1.1430659028899188,-0.49585841073681297,-1.8455796353241616,0.7944379079988609,0.3798920368034835,2228.47,0
118451,-0.41870484080644893,0.353392837596908,-0.39581562010266425,1.225258737089015,1.0832128219319013,4478.27,0
51005,1.4549278083256665,1.3931599690897811,1.3672728062820825,0.13348674544266484,-0.5639478631114292,631.2,0
39353,0.3715938304865265,-1.2259333649842028,-0.09602740531935337,1.2686210246032084,-0.44332077027619093,616.86,0
52733,-0.11839790054622924,0.7860906407411105,-1.2722947346239852,-0.9757745073909543,-0.16093635479906948,737.69,0
65318,-0.22500590337037538,-0.06322345648295893,-0.1116023308429013,0.9089598292281312,2.13820904755154,149.17,0
154736,1.207592170430262,-1.5215276533923126,-0.7710174183652497,0.45939041632785355,1.3181053604970665,359.12,0
67172,0.23048721460350308,0.18158684594879002,0.3336790599453971,0.23309265251478709,0.13234769950874692,3299.52,0
93264,0.4323087311907701,1.7091612329782118,0.020545378887715026,0.44473223416311725,0.2544017716507839,2158.21,0
26736,0.5410018726036289,-1.120422659911617,0.5432966640822907,-0.960738878335462,0.634903811584933,3818.13,0
112859,0.1329361852226909,-0.1099377153701835,-1.2179236267651126,-1.1967468099250227,2.391554820991459,4962.99,0
112181,0.5198722263499834,-0.9866389846395662,-0.4487165686650988,1.7098281860769984,0.3827197930570508,3295.34,0
131926,-0.11832342268099057,-0.4685829319100158,1.090434341399109,-0.16872217819727028,0.04595939611876998,252.75,0
90084,-0.049808631826575855,1.4321701435246332,-1.3542800544354816,-0.1829934218067006,-0.3385983966149878,523.26,0
169695,-1.1191149280267085,-0.27152447549138253,-1.0031120160399785,-1.1023094742412918,0.23491524751944107,4405.08,0
7392,0.29776025091839725,1.4015657375153268,0.19929730999206402,-1.481778305496837,-0.5870218183512091,2637.72,0
55680,-1.7195410067122203,1.1090540479315865,0.28672983908379135,-0.08831887881228208,0.4960923380768729,4124.27,0
50859,0.28355807061091304,-0.362737913484448,-0.48884984274276966,-0.3415879215087279,-1.4325966297915411,4283.13,0
125657,-0.28061601616481446,-0.5025994606062325,-0.27843288263885,0.001734356742450919,-0.26050058940633264,4638.41,0
157381,0.37458510945097817,-0.895998806814502,0.5332255615556416,0.08715394038217483,0.7346328547273364,4749.17,0
70467,-1.048828334081676,-0.9308811941934042,0.8496350017598676,2.4894610812606937,0.36912365433735395,2774.35,0
98506,-2.119357368038642,0.3532073945078431,-1.0692216652897593,-0.3385799807389548,-0.46262462005165167,1705.43,0
109751,-0.3508653069735394,-0.019785315214965602,0.36431952062795014,1.5799401079434467,-0.23202451041663838,4809.34,0
118906,-1.0459126688570983,-0.6236054349292066,1.5120160000057221,1.6420242150449451,1.0353346866922113,2737.26,0
143760,-1.7805566832104824,-1.5487629221232788,-0.11589206136113268,0.7536242852719843,-1.2104016960234212,321.73,0
25342,0.76798326969457,0.1061787678222118,-1.079839153788519,-0.2351263325491117,-1.2045936479113302,3214.06,0
168229,1.6012382271420407,-0.4695521790613332,-1.1260919088272163,-1.3614723361327292,-0.9296339521774971,2938.63,0
106308,-0.7969514357745502,-0.195297695582094,-0.16073744131186385,0.4779438773339067,-0.010677864266643562,4479.02,0
106081,-0.0757708272214536,0.3046618286980817,1.0358473048676184,1.0188120797009441,-1.3567380672561922,3266.11,0
89045,-0.3077856166798123,-2.5018028613878633,-0.040755849846621145,1.7476874642829845,0.9530015927659814,1745.59,0
34698,-0.658898421976203,-1.5332746037091247,0.18923197990592774,-0.9499579542467819,-0.9242924588558654,4831.15,0
110078,0.663737213888021,2.2964430768051884,-0.9963416821738039,-0.24352638918526737,0.22435555774312935,4008.2,0
80623,1.0101414604286183,-0.5066105066996177,0.9831176329765476,-0.9438645904228469,-0.579073100919403,3152.27,0
22671,-0.8686071892656042,-2.517433102397529,-1.1456585711653549,-0.6334779924369225,-0.06549708083972602,1464.98,0
156256,0.04476686709490358,-1.4499401795162525,-0.5044964842716331,0.664387534235627,-1.6033459096587435,1868.01,0
93384,1.284533033933894,2.4844673686414334,0.629914862046294,-0.6793047693657358,1.0013162452099562,3350.01,0
86202,0.6890362032149722,-0.70299746026984,-2.039431498319932,-0.8242711773170095,-0.9614979983714009,360.37,0
51663,0.8376974384004884,1.1590152448971567,0.1739611496857079,0.7969958637222746,-1.0662167210437026,1283.77,0
15708,1.3679853074424142,0.1211179983372052,-1.0390735663917812,0.4507387900435469,2.3790090134020927,3569.65,1
91906,1.3548451723732498,-0.4849670374989711,0.01654939890911334,0.3500111979351746,0.5543073109576079,2400.35,0
49811,1.0286426303030658,0.7754454707630927,-0.3520556077119365,-0.6528873581990658,0.9624164082830751,2012.27,0
133883,0.14493741478118077,-2.384356675356288,2.1058348253484884,1.293023278214702,0.45889139636189885,757.71,0
56250,-0.38248301745809177,-1.4411326198566028,-0.39312118919990635,0.014490197319791133,-0.4524805599864017,2209.52,1
112547,0.10347776531318541,-0.4923510121395608,1.8426513728833425,2.3801901387547693,-1.3068498574550105,3853.57,0
124249,-0.5344066860233685,-1.3429043982696083,0.5869522911833748,0.16116616947004436,-0.29882038742565875,1320.43,0
34754,-1.9524868730106824,-0.5807777885039715,-0.8014589707297283,-2.3333478418471603,-0.9781593445255623,27.49,0
142483,-0.2794990658000403,0.8537130456828279,0.3308109252597568,-2.377875534776869,-0.918115172434519,3342.69,0
133983,0.3575262438372202,0.13213672133598095,-0.30440974633781176,0.6239499418454686,-1.5831873289696967,4863.15,0
139752,-0.5872694177661788,1.3306170355095892,0.24215749074123388,1.3004941523308056,0.1144759597954961,3034.33,0
84896,-0.1927797872386079,0.1953752843517444,-0.7138909874332666,-0.7838281299238495,1.573412147525846,600.05,0
71295,-0.1540367159667322,0.9924608314945266,1.6901776333459575,2.100978772777151,0.5581367230264489,1604.01,0
100689,1.3568567742188886,-0.06407030012849757,0.9253980907967243,1.6629989369941032,-0.1057903878517124,4338.27,0
11111,-0.3594372740249021,-0.5902754833597827,0.03178156816159083,0.21054676344114795,-0.04057187281015166,1163.22,0
37504,1.3566333821834542,1.4805680555418883,1.729114768069534,0.5394539423561315,-3.0477773123935967,3038.68,0
132874,-2.7124904918479738,-0.7093502879360668,0.07427924408284861,0.8945302173885168,-0.42383542189937645,2013.65,0
8155,1.3478557813290364,0.34384482312429937,1.0976249648611645,1.8899948973205154,-1.426675895220339,1039.61,0
39384,1.2974061148626241,0.7688973632244732,0.038300587522424406,0.6821359667455813,0.13441252790227645,4067.13,0
112561,0.9022546733891916,0.8414927044708567,0.3938875948105785,0.187931652271149,-0.25997598866823424,3714.28,0
47254,-2.0119180032037716,-1.1654426702200196,-0.08143878094277954,0.6723011975866489,-0.8693045412075403,3308.12,0
21918,1.018886995222481,1.0519504058282658,0.09530135387393694,0.5373602814492259,0.11189670448859902,1182.06,0
85981,-0.05011917567525062,-0.9789552461072701,0.17053186038799903,0.9244101872749939,0.10327915300694296,489.74,0
30306,-2.52933743992466,0.8107036553499937,-0.6697318324883936,-1.5700232930795366,1.5186240394564274,2881.01,0
147718,1.298177707834696,0.535173471049099,-0.4010686669230878,0.31585344994745507,0.6864175004467297,2768.61,0
46843,1.4441730785489681,0.8186306617798985,-0.21675501648617185,0.46044050757973626,0.21697279003687273,942.33,0
120975,-1.9045120718651714,-1.2050035210990275,0.22971101680229664,-0.072847167052172,-0.9475144736513923,281.71,0
96601,0.17542107530011306,0.5879297427343916,-0.030579019503467225,0.7841664442175588,-1.0734391191074883,404.0,0
107512,1.3885911214441826,1.0855936764081717,1.173032533825707,1.9211676205690411,0.5988480074366075,4963.86,0
147443,1.2301613134571463,0.19339578316174064,0.847118318979641,0.13821713110444037,-0.2000693724404299,3918.03,0
111472,0.8360610511595236,-0.8186166796045768,-0.1963275560253724,0.6917210807076902,0.24936559112660756,4609.98,0
133121,-2.6472528798975086,0.9197476143279902,1.3817838974519392,1.6062647604515532,0.9780005241715597,975.68,0
162688,0.7295427666358141,0.11391962810076983,1.873020623575457,0.1615645059418555,-1.51313877514181,4802.86,0
103727,-0.21810389837394284,-1.674444263827696,-2.043826294922117,-0.888463202358809,1.3970353850289938,713.7,0
112893,0.9958575287184943,-0.8961894623166603,0.9322900850662792,0.6157788490879242,0.9693817869489962,2545.65,0
